epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,0.98583984375,8,256,1000,256,0.0002
2,1.0166015625,8,256,1000,256,0.0002
3,0.9482421875,8,256,1000,256,0.0002
4,0.90625,8,256,1000,256,0.0002
5,0.80615234375,8,256,1000,256,0.0002
6,0.85546875,8,256,1000,256,0.0002
7,0.79736328125,8,256,1000,256,0.0002
8,0.75341796875,8,256,1000,256,0.0002
9,0.75,8,256,1000,256,0.0002
10,0.7919921875,8,256,1000,256,0.0002
11,0.75927734375,8,256,1000,256,0.0002
12,0.66064453125,8,256,1000,256,0.0002
13,0.60986328125,8,256,1000,256,0.0002
14,0.6044921875,8,256,1000,256,0.0002
15,0.62744140625,8,256,1000,256,0.0002
16,0.65283203125,8,256,1000,256,0.0002
17,0.6416015625,8,256,1000,256,0.0002
18,0.59326171875,8,256,1000,256,0.0002
19,0.615234375,8,256,1000,256,0.0002
20,0.6142578125,8,256,1000,256,0.0002
