epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.107421875,8,256,1000,256,0.0002
2,1.0966796875,8,256,1000,256,0.0002
3,1.0283203125,8,256,1000,256,0.0002
4,0.99560546875,8,256,1000,256,0.0002
5,0.90576171875,8,256,1000,256,0.0002
6,0.93359375,8,256,1000,256,0.0002
7,0.896484375,8,256,1000,256,0.0002
8,0.8408203125,8,256,1000,256,0.0002
9,0.8466796875,8,256,1000,256,0.0002
10,0.85791015625,8,256,1000,256,0.0002
11,0.8193359375,8,256,1000,256,0.0002
12,0.712890625,8,256,1000,256,0.0002
13,0.7001953125,8,256,1000,256,0.0002
14,0.67919921875,8,256,1000,256,0.0002
15,0.69970703125,8,256,1000,256,0.0002
16,0.70263671875,8,256,1000,256,0.0002
17,0.689453125,8,256,1000,256,0.0002
18,0.666015625,8,256,1000,256,0.0002
19,0.640625,8,256,1000,256,0.0002
20,0.6689453125,8,256,1000,256,0.0002
