epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.1640625,8,256,1000,256,0.0002
2,1.1572265625,8,256,1000,256,0.0002
3,1.0751953125,8,256,1000,256,0.0002
4,1.0400390625,8,256,1000,256,0.0002
5,0.96044921875,8,256,1000,256,0.0002
6,0.96728515625,8,256,1000,256,0.0002
7,0.94091796875,8,256,1000,256,0.0002
8,0.8642578125,8,256,1000,256,0.0002
9,0.8779296875,8,256,1000,256,0.0002
10,0.8759765625,8,256,1000,256,0.0002
11,0.830078125,8,256,1000,256,0.0002
12,0.73583984375,8,256,1000,256,0.0002
13,0.74267578125,8,256,1000,256,0.0002
14,0.74169921875,8,256,1000,256,0.0002
15,0.74365234375,8,256,1000,256,0.0002
16,0.73828125,8,256,1000,256,0.0002
17,0.70751953125,8,256,1000,256,0.0002
18,0.70166015625,8,256,1000,256,0.0002
19,0.69580078125,8,256,1000,256,0.0002
20,0.68310546875,8,256,1000,256,0.0002
