epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.3818359375,8,256,1000,256,0.0002
2,1.3447265625,8,256,1000,256,0.0002
3,1.2666015625,8,256,1000,256,0.0002
4,1.21484375,8,256,1000,256,0.0002
5,1.15234375,8,256,1000,256,0.0002
6,1.1083984375,8,256,1000,256,0.0002
7,1.1005859375,8,256,1000,256,0.0002
8,1.0283203125,8,256,1000,256,0.0002
9,1.0390625,8,256,1000,256,0.0002
10,1.0302734375,8,256,1000,256,0.0002
11,0.9853515625,8,256,1000,256,0.0002
12,0.876953125,8,256,1000,256,0.0002
13,0.92626953125,8,256,1000,256,0.0002
14,0.91455078125,8,256,1000,256,0.0002
15,0.916015625,8,256,1000,256,0.0002
16,0.8798828125,8,256,1000,256,0.0002
17,0.87158203125,8,256,1000,256,0.0002
18,0.88427734375,8,256,1000,256,0.0002
19,0.8076171875,8,256,1000,256,0.0002
20,0.81787109375,8,256,1000,256,0.0002
