epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.056640625,8,256,1000,256,0.0002
2,1.0703125,8,256,1000,256,0.0002
3,0.9814453125,8,256,1000,256,0.0002
4,0.94140625,8,256,1000,256,0.0002
5,0.82470703125,8,256,1000,256,0.0002
6,0.8857421875,8,256,1000,256,0.0002
7,0.80908203125,8,256,1000,256,0.0002
8,0.76513671875,8,256,1000,256,0.0002
9,0.74658203125,8,256,1000,256,0.0002
10,0.81201171875,8,256,1000,256,0.0002
11,0.76025390625,8,256,1000,256,0.0002
12,0.6591796875,8,256,1000,256,0.0002
13,0.6318359375,8,256,1000,256,0.0002
14,0.587890625,8,256,1000,256,0.0002
15,0.6220703125,8,256,1000,256,0.0002
16,0.658203125,8,256,1000,256,0.0002
17,0.6435546875,8,256,1000,256,0.0002
18,0.58544921875,8,256,1000,256,0.0002
19,0.5986328125,8,256,1000,256,0.0002
20,0.62548828125,8,256,1000,256,0.0002
