epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.005859375,8,256,1000,256,0.0002
2,1.068359375,8,256,1000,256,0.0002
3,1.0078125,8,256,1000,256,0.0002
4,0.96875,8,256,1000,256,0.0002
5,0.8623046875,8,256,1000,256,0.0002
6,0.95654296875,8,256,1000,256,0.0002
7,0.88525390625,8,256,1000,256,0.0002
8,0.84375,8,256,1000,256,0.0002
9,0.8408203125,8,256,1000,256,0.0002
10,0.85107421875,8,256,1000,256,0.0002
11,0.83056640625,8,256,1000,256,0.0002
12,0.74365234375,8,256,1000,256,0.0002
13,0.6953125,8,256,1000,256,0.0002
14,0.63525390625,8,256,1000,256,0.0002
15,0.66748046875,8,256,1000,256,0.0002
16,0.70458984375,8,256,1000,256,0.0002
17,0.70263671875,8,256,1000,256,0.0002
18,0.6171875,8,256,1000,256,0.0002
19,0.6552734375,8,256,1000,256,0.0002
20,0.66943359375,8,256,1000,256,0.0002
