epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.02734375,8,256,1000,256,0.0002
2,1.0546875,8,256,1000,256,0.0002
3,0.97607421875,8,256,1000,256,0.0002
4,0.9609375,8,256,1000,256,0.0002
5,0.841796875,8,256,1000,256,0.0002
6,0.90478515625,8,256,1000,256,0.0002
7,0.8427734375,8,256,1000,256,0.0002
8,0.81591796875,8,256,1000,256,0.0002
9,0.8310546875,8,256,1000,256,0.0002
10,0.83203125,8,256,1000,256,0.0002
11,0.80810546875,8,256,1000,256,0.0002
12,0.71923828125,8,256,1000,256,0.0002
13,0.681640625,8,256,1000,256,0.0002
14,0.66748046875,8,256,1000,256,0.0002
15,0.7001953125,8,256,1000,256,0.0002
16,0.71728515625,8,256,1000,256,0.0002
17,0.72216796875,8,256,1000,256,0.0002
18,0.6513671875,8,256,1000,256,0.0002
19,0.6796875,8,256,1000,256,0.0002
20,0.67236328125,8,256,1000,256,0.0002
