epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.123046875,8,256,1000,256,0.0002
2,1.130859375,8,256,1000,256,0.0002
3,1.0625,8,256,1000,256,0.0002
4,1.005859375,8,256,1000,256,0.0002
5,0.91650390625,8,256,1000,256,0.0002
6,0.93212890625,8,256,1000,256,0.0002
7,0.87451171875,8,256,1000,256,0.0002
8,0.8193359375,8,256,1000,256,0.0002
9,0.8134765625,8,256,1000,256,0.0002
10,0.822265625,8,256,1000,256,0.0002
11,0.78662109375,8,256,1000,256,0.0002
12,0.67236328125,8,256,1000,256,0.0002
13,0.673828125,8,256,1000,256,0.0002
14,0.66650390625,8,256,1000,256,0.0002
15,0.68408203125,8,256,1000,256,0.0002
16,0.68408203125,8,256,1000,256,0.0002
17,0.68798828125,8,256,1000,256,0.0002
18,0.6474609375,8,256,1000,256,0.0002
19,0.6435546875,8,256,1000,256,0.0002
20,0.6494140625,8,256,1000,256,0.0002
