epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.095703125,8,256,1000,256,0.0002
2,1.1328125,8,256,1000,256,0.0002
3,1.0576171875,8,256,1000,256,0.0002
4,1.0048828125,8,256,1000,256,0.0002
5,0.939453125,8,256,1000,256,0.0002
6,0.95166015625,8,256,1000,256,0.0002
7,0.90283203125,8,256,1000,256,0.0002
8,0.85595703125,8,256,1000,256,0.0002
9,0.8701171875,8,256,1000,256,0.0002
10,0.8623046875,8,256,1000,256,0.0002
11,0.8232421875,8,256,1000,256,0.0002
12,0.72265625,8,256,1000,256,0.0002
13,0.7099609375,8,256,1000,256,0.0002
14,0.70361328125,8,256,1000,256,0.0002
15,0.703125,8,256,1000,256,0.0002
16,0.71630859375,8,256,1000,256,0.0002
17,0.69921875,8,256,1000,256,0.0002
18,0.66748046875,8,256,1000,256,0.0002
19,0.66162109375,8,256,1000,256,0.0002
20,0.673828125,8,256,1000,256,0.0002
